* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:29:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: LEFT_GR1
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
11770.018575, 57.811, -13.9844
11770.384786, 57.914, -13.8008
11770.750997, 58.063, -13.8867
11771.117208, 58.226, -14.3867
11771.483419, 58.361, -15.2773
11771.849630, 58.438, -16.3828
11772.215840, 58.449, -17.4570
11772.582051, 58.411, -18.2852
11772.948262, 58.353, -18.7852
11773.314473, 58.305, -18.9961
11773.680684, 58.282, -19.0625
11774.046895, 58.281, -19.0938
11774.413106, 58.297, -19.1172
11774.779317, 58.329, -19.0898
11775.145528, 58.392, -18.9570
11775.511739, 58.508, -18.7812
11775.877950, 58.689, -18.7422
11776.244160, 58.923, -19.0547
11776.610371, 59.175, -19.8672
11776.976582, 59.401, -21.1680
11777.342793, 59.567, -22.7891
11777.709004, 59.661, -24.5117
11778.075215, 59.690, -26.1211
11778.441426, 59.680, -27.5195
11778.807637, 59.661, -28.7383
11779.173848, 59.649, -29.9141
11779.540059, 59.643, -31.2109
11779.906270, 59.626, -32.7109
11780.272480, 59.580, -34.3711
11780.638691, 59.495, -36.0742
11781.004902, 59.377, -37.6875
11781.371113, 59.240, -39.1445
11781.737324, 59.100, -40.4531
11782.103535, 58.963, -41.6836
11782.469746, 58.827, -42.9141
11782.835957, 58.682, -44.1797
11783.202168, 58.519, -45.4688
11783.568379, 58.335, -46.7695
11783.934590, 58.126, -48.0781
11784.300800, 57.890, -49.4023
11784.667011, 57.617, -50.7148
11785.033222, 57.301, -51.9336
11785.399433, 56.941, -52.9258
11785.765644, 56.551, -53.5703
11786.131855, 56.152, -53.8242
11786.498066, 55.758, -53.7461
11786.864277, 55.367, -53.4258
11787.230488, 54.959, -52.8750
11787.596699, 54.522, -51.9180
11787.962910, 54.073, -50.2461
11788.329120, 53.679, -47.6211
11788.695331, 53.443, -44.1836
11789.061542, 53.442, -40.5820
11789.427753, 53.663, -37.7031
11789.793964, 54.011, -36.1406
11790.160175, 54.370, -35.9648
11790.526386, 54.651, -36.8828
11790.892597, 54.810, -38.4766
11791.258808, 54.836, -40.3359
11791.625019, 54.747, -42.1289
11791.991230, 54.574, -43.6172
11792.357440, 54.364, -44.7188
11792.723651, 54.154, -45.4961
11793.089862, 53.965, -46.1484
11793.456073, 53.791, -46.9023
11793.822284, 53.606, -47.9141
11794.188495, 53.380, -49.2422
11794.554706, 53.087, -50.9102
11794.920917, 52.705, -52.9336
11795.287128, 52.207, -55.3398
11795.653339, 51.549, -58.0703
11796.019549, 50.673, -60.8828
11796.385760, 49.510, -63.2422
11796.751971, 47.989, -64.2227
11797.118182, 46.064, -62.3008
11797.484393, 43.801, -54.9766
11797.850604, 41.683, -38.8906
11798.216815, 40.956, -14.8281
11798.583026, 42.142, 6.4883
11798.949237, 44.037, 18.8086
11799.315448, 45.764, 24.3867
11799.681659, 47.093, 26.1875
11800.047869, 48.026, 26.2617
11800.414080, 48.649, 26.0938
11800.780291, 49.114, 26.7070
11801.146502, 49.602, 28.4297
11801.512713, 50.248, 30.7383
11801.878924, 51.052, 32.7070
11802.245135, 51.902, 33.8203
11802.611346, 52.689, 34.2070
11802.977557, 53.376, 34.3008
11803.343768, 54.002, 34.3711
11803.709979, 54.633, 34.2969
11804.076189, 55.304, 33.6367
11804.442400, 55.992, 31.9844
11804.808611, 56.639, 29.2266
11805.174822, 57.188, 25.5859
11805.541033, 57.606, 21.4531
11805.907244, 57.884, 17.2266
11806.273455, 58.032, 13.1953
11806.639666, 58.065, 9.5234
11807.005877, 57.998, 6.2617
11807.372088, 57.840, 3.4219
11807.738299, 57.601, 1.0391
11808.104509, 57.294, -0.8125
11808.470720, 56.946, -2.0156
11808.836931, 56.598, -2.5000
11809.203142, 56.294, -2.3125
11809.569353, 56.070, -1.6289
11809.935564, 55.936, -0.6914
11810.301775, 55.881, 0.2852
11810.667986, 55.881, 1.1758
11811.034197, 55.919, 1.9375
11811.400408, 55.984, 2.5195
11811.766619, 56.067, 2.8516
11812.132829, 56.154, 2.8555
11812.499040, 56.221, 2.5078
11812.865251, 56.246, 1.9258
11813.231462, 56.219, 1.3164
11813.597673, 56.153, 0.9062
11813.963884, 56.076, 0.8438
11814.330095, 56.021, 1.0820
11814.696306, 56.000, 1.4297
11815.062517, 55.994, 1.6719
11815.428728, 55.962, 1.7266
11815.794939, 55.867, 1.7266
11816.161149, 55.695, 1.9570
11816.527360, 55.470, 2.7227
11816.893571, 55.245, 4.2266
11817.259782, 55.087, 6.4531
11817.625993, 55.053, 9.1836
11817.992204, 55.172, 12.0781
11818.358415, 55.440, 14.7891
11818.724626, 55.830, 17.0117
11819.090837, 56.296, 18.5469
11819.457048, 56.785, 19.2969
11819.823258, 57.247, 19.3047
11820.189469, 57.646, 18.7188
11820.555680, 57.970, 17.7188
11820.921891, 58.227, 16.4492
11821.288102, 58.431, 14.9883
11821.654313, 58.595, 13.3477
11822.020524, 58.717, 11.5469
11822.386735, 58.787, 9.6641
11822.752946, 58.793, 7.8750
11823.119157, 58.737, 6.3984
11823.485368, 58.642, 5.4102
11823.851578, 58.543, 4.9453
11824.217789, 58.474, 4.8359
11824.584000, 58.447, 4.7930
11824.950211, 58.440, 4.5938
11825.316422, 58.421, 4.1914
11825.682633, 58.361, 3.7539
11826.048844, 58.256, 3.5547
11826.415055, 58.128, 3.8398
11826.781266, 58.013, 4.6992
11827.147477, 57.943, 6.0547
11827.513688, 57.937, 7.7109
11827.879898, 57.997, 9.4688
11828.246109, 58.121, 11.1602
11828.612320, 58.311, 12.6523
11828.978531, 58.568, 13.7852
11829.344742, 58.883, 14.3945
11829.710953, 59.236, 14.3633
11830.077164, 59.594, 13.6719
11830.443375, 59.923, 12.4023
11830.809586, 60.195, 10.6992
11831.175797, 60.389, 8.7344
11831.542008, 60.491, 6.6953
11831.908218, 60.500, 4.7539
11832.274429, 60.425, 3.0898
11832.640640, 60.288, 1.8438
11833.006851, 60.120, 1.0938
11833.373062, 59.957, 0.8438
11833.739273, 59.827, 0.9922
11834.105484, 59.741, 1.3984
11834.471695, 59.698, 1.9531
11834.837906, 59.690, 2.5820
11835.204117, 59.709, 3.2500
11835.570328, 59.753, 3.9297
11835.936538, 59.817, 4.5781
11836.302749, 59.899, 5.1758
11836.668960, 59.998, 5.7266
11837.035171, 60.120, 6.2695
11837.401382, 60.277, 6.8125
11837.767593, 60.484, 7.2930
11838.133804, 60.743, 7.5664
11838.500015, 61.037, 7.4805
11838.866226, 61.336, 6.9570
11839.232437, 61.609, 6.0312
11839.598648, 61.834, 4.8125
11839.964858, 62.006, 3.4336
11840.331069, 62.131, 2.0117
11840.697280, 62.219, 0.5938
11841.063491, 62.282, -0.8008
11841.429702, 62.325, -2.1758
11841.795913, 62.352, -3.5234
11842.162124, 62.364, -4.8164
11842.528335, 62.364, -6.0391
11842.894546, 62.354, -7.1836
11843.260757, 62.337, -8.2656
11843.626967, 62.311, -9.3008
11843.993178, 62.272, -10.3164
11844.359389, 62.215, -11.2969
11844.725600, 62.137, -12.2109
11845.091811, 62.039, -13.0117
11845.458022, 61.926, -13.6445
11845.824233, 61.812, -14.0781
11846.190444, 61.710, -14.3281
11846.556655, 61.632, -14.4531
11846.922866, 61.580, -14.5352
11847.289077, 61.548, -14.6406
11847.655287, 61.521, -14.7656
11848.021498, 61.488, -14.8359
11848.387709, 61.450, -14.7383
11848.753920, 61.421, -14.3867
11849.120131, 61.425, -13.7891
11849.486342, 61.485, -13.0820
11849.852553, 61.614, -12.5078
11850.218764, 61.799, -12.3203
11850.584975, 62.011, -12.6914
11850.951186, 62.210, -13.6562
11851.317397, 62.362, -15.1133
11851.683607, 62.441, -16.8516
11852.049818, 62.438, -18.6172
11852.416029, 62.359, -20.1680
11852.782240, 62.225, -21.3164
11853.148451, 62.065, -21.9883
11853.514662, 61.907, -22.2070
11853.880873, 61.768, -22.0586
11854.247084, 61.659, -21.6250
11854.613295, 61.590, -20.9453
11854.979506, 61.580, -20.0664
11855.345717, 61.649, -19.1094
11855.711927, 61.811, -18.3047
11856.078138, 62.054, -17.9180
11856.444349, 62.344, -18.1406
11856.810560, 62.639, -19.0078
11857.176771, 62.903, -20.4375
11857.542982, 63.115, -22.2969
11857.909193, 63.266, -24.4570
11858.275404, 63.350, -26.8164
11858.641615, 63.364, -29.2852
11859.007826, 63.307, -31.7773
11859.374037, 63.181, -34.1602
11859.740247, 62.995, -36.3125
11860.106458, 62.768, -38.1250
11860.472669, 62.522, -39.5547
11860.838880, 62.273, -40.6250
11861.205091, 62.032, -41.3867
11861.571302, 61.802, -41.8906
11861.937513, 61.584, -42.1602
11862.303724, 61.386, -42.2344
11862.669935, 61.214, -42.2109
11863.036146, 61.071, -42.2383
11863.402357, 60.946, -42.4688
11863.768567, 60.814, -42.9648
11864.134778, 60.653, -43.6680
11864.500989, 60.451, -44.4180
11864.867200, 60.215, -45.0352
11865.233411, 59.963, -45.4219
11865.599622, 59.709, -45.5898
11865.965833, 59.452, -45.6250
11866.332044, 59.173, -45.5742
11866.698255, 58.846, -45.3633
11867.064466, 58.457, -44.7812
11867.430676, 58.015, -43.5273
11867.796887, 57.564, -41.3477
11868.163098, 57.173, -38.1406
11868.529309, 56.917, -34.0352
11868.895520, 56.858, -29.4062
11869.261731, 57.022, -24.7812
11869.627942, 57.395, -20.7031
11869.994153, 57.926, -17.6133
11870.360364, 58.540, -15.7461
11870.726575, 59.159, -15.0938
11871.092786, 59.724, -15.4492
11871.458996, 60.200, -16.5078
11871.825207, 60.580, -17.9688
11872.191418, 60.876, -19.6016
11872.557629, 61.108, -21.2773
11872.923840, 61.296, -22.9609
11873.290051, 61.447, -24.6758
11873.656262, 61.561, -26.4297
11874.022473, 61.633, -28.1797
11874.388684, 61.663, -29.8438
11874.754895, 61.656, -31.3203
11875.121106, 61.629, -32.5508
11875.487316, 61.603, -33.5234
11875.853527, 61.596, -34.3086
11876.219738, 61.620, -35.0156
11876.585949, 61.676, -35.7617
11876.952160, 61.759, -36.6484
11877.318371, 61.861, -37.7461
11877.684582, 61.970, -39.1094
11878.050793, 62.072, -40.7734
11878.417004, 62.150, -42.7500
11878.783215, 62.186, -45.0156
11879.149426, 62.163, -47.4961
11879.515636, 62.068, -50.0859
11879.881847, 61.898, -52.6367
11880.248058, 61.661, -55.0156
11880.614269, 61.371, -57.1367
11880.980480, 61.048, -58.9688
11881.346691, 60.704, -60.5430
11881.712902, 60.346, -61.9102
11882.079113, 59.969, -63.1016
11882.445324, 59.566, -64.0859
11882.811535, 59.133, -64.7773
11883.177746, 58.676, -65.0469
11883.543956, 58.214, -64.8086
11883.910167, 57.773, -64.0352
11884.276378, 57.376, -62.8203
11884.642589, 57.034, -61.3281
11885.008800, 56.742, -59.7422
11885.375011, 56.476, -58.1523
11885.741222, 56.215, -56.5273
11886.107433, 55.952, -54.7188
11886.473644, 55.703, -52.5625
11886.839855, 55.510, -50.0195
11887.206066, 55.415, -47.2344
11887.572276, 55.436, -44.4961
11887.938487, 55.561, -42.0703
11888.304698, 55.760, -40.0703
11888.670909, 56.008, -38.4844
11889.037120, 56.294, -37.3008
11889.403331, 56.606, -36.5898
11889.769542, 56.923, -36.4609
11890.135753, 57.212, -36.9727
11890.501964, 57.439, -38.0703
11890.868175, 57.583, -39.5938
11891.234385, 57.644, -41.3477
11891.600596, 57.636, -43.1758
11891.966807, 57.579, -45.0000
11892.333018, 57.485, -46.8008
11892.699229, 57.354, -48.5781
11893.065440, 57.179, -50.2891
11893.431651, 56.954, -51.8750
11893.797862, 56.677, -53.2812
11894.164073, 56.346, -54.4883
11894.530284, 55.960, -55.4961
11894.896495, 55.510, -56.2930
11895.262705, 54.989, -56.7969
11895.628916, 54.389, -56.8438
11895.995127, 53.716, -56.2109
11896.361338, 52.986, -54.6523
11896.727549, 52.224, -51.9102
11897.093760, 51.472, -47.6797
11897.459971, 50.813, -41.6797
11897.826182, 50.387, -33.9102
11898.192393, 50.348, -25.1328
11898.558604, 50.744, -16.8086
11898.924815, 51.462, -10.2148
11899.291025, 52.323, -5.7188
11899.657236, 53.199, -3.0195
11900.023447, 54.032, -1.6602
11900.389658, 54.807, -1.3164
11900.755869, 55.517, -1.8320
11901.122080, 56.147, -3.1445
11901.488291, 56.671, -5.1523
11901.854502, 57.062, -7.6875
11902.220713, 57.302, -10.4883
11902.586924, 57.387, -13.2500
11902.953135, 57.330, -15.6250
11903.319345, 57.167, -17.3203
11903.685556, 56.949, -18.1367
11904.051767, 56.739, -18.0391
11904.417978, 56.593, -17.2148
11904.784189, 56.543, -15.9766
11905.150400, 56.588, -14.6680
11905.516611, 56.709, -13.5117
11905.882822, 56.880, -12.5938
11906.249033, 57.083, -11.9219
11906.615244, 57.310, -11.4883
11906.981455, 57.556, -11.3320
11907.347665, 57.810, -11.5156
11907.713876, 58.056, -12.0781
11908.080087, 58.272, -13.0039
11908.446298, 58.442, -14.1992
11908.812509, 58.556, -15.5039
11909.178720, 58.620, -16.7422
11909.544931, 58.651, -17.7812
11909.911142, 58.668, -18.5781
11910.277353, 58.690, -19.1758
11910.643564, 58.722, -19.6914
11911.009775, 58.760, -20.2344
11911.375985, 58.796, -20.8867
11911.742196, 58.823, -21.7031
11912.108407, 58.834, -22.7227
11912.474618, 58.820, -23.9531
11912.840829, 58.767, -25.3320
11913.207040, 58.660, -26.6875
11913.573251, 58.497, -27.7734
11913.939462, 58.298, -28.3555
11914.305673, 58.095, -28.3359
11914.671884, 57.923, -27.8594
11915.038094, 57.784, -27.2188
11915.404305, 57.649, -26.6562
11915.770516, 57.478, -26.1641
11916.136727, 57.257, -25.5117
11916.502938, 57.018, -24.4180
11916.869149, 56.830, -22.8320
11917.235360, 56.750, -21.0508
11917.601571, 56.777, -19.5273
11917.967782, 56.851, -18.5117
11918.333993, 56.905, -17.8359
11918.700204, 56.908, -17.0820
11919.066414, 56.884, -15.8516
11919.432625, 56.895, -14.0352
11919.798836, 56.996, -11.9023
11920.165047, 57.198, -9.8984
11920.531258, 57.465, -8.3516
11920.897469, 57.750, -7.3203
11921.263680, 58.027, -6.6641
11921.629891, 58.291, -6.2266
11921.996102, 58.551, -5.9336
11922.362313, 58.815, -5.7695
11922.728524, 59.080, -5.7539
11923.094734, 59.343, -5.8750
11923.460945, 59.604, -6.1172
11923.827156, 59.865, -6.4609
11924.193367, 60.133, -6.9453
11924.559578, 60.405, -7.6367
11924.925789, 60.673, -8.6055
11925.292000, 60.922, -9.8906
11925.658211, 61.135, -11.4727
11926.024422, 61.295, -13.2812
11926.390633, 61.391, -15.2070
11926.756844, 61.420, -17.1172
11927.123054, 61.385, -18.8711
11927.489265, 61.300, -20.3359
11927.855476, 61.185, -21.4297
11928.221687, 61.062, -22.1328
11928.587898, 60.953, -22.5078
11928.954109, 60.868, -22.6562
11929.320320, 60.804, -22.6719
11929.686531, 60.754, -22.5938
11930.052742, 60.716, -22.3984
11930.418953, 60.695, -22.0586
11930.785164, 60.705, -21.5977
11931.151374, 60.754, -21.1055
11931.517585, 60.840, -20.7109
11931.883796, 60.950, -20.5000
11932.250007, 61.063, -20.4648
11932.616218, 61.168, -20.5234
11932.982429, 61.265, -20.5742
11933.348640, 61.362, -20.5586
11933.714851, 61.471, -20.4766
11934.081062, 61.596, -20.3750
11934.447273, 61.743, -20.2930
11934.813484, 61.913, -20.2695
11935.179694, 62.112, -20.3672
11935.545905, 62.341, -20.6758
11935.912116, 62.592, -21.3008
11936.278327, 62.846, -22.3008
11936.644538, 63.078, -23.6484
11937.010749, 63.269, -25.2305
11937.376960, 63.413, -26.8945
11937.743171, 63.512, -28.5195
11938.109382, 63.577, -30.0547
11938.475593, 63.613, -31.5078
11938.841803, 63.621, -32.8867
11939.208014, 63.598, -34.1758
11939.574225, 63.547, -35.3008
11939.940436, 63.482, -36.1836
11940.306647, 63.426, -36.7891
11940.672858, 63.406, -37.1836
11941.039069, 63.438, -37.5156
11941.405280, 63.521, -37.9453
11941.771491, 63.640, -38.5820
11942.137702, 63.779, -39.4570
11942.503913, 63.923, -40.5234
11942.870123, 64.065, -41.7305
11943.236334, 64.202, -43.0234
11943.602545, 64.334, -44.3906
11943.968756, 64.458, -45.8359
11944.334967, 64.572, -47.3750
11944.701178, 64.671, -49.0273
11945.067389, 64.751, -50.8047
11945.433600, 64.811, -52.7070
11945.799811, 64.852, -54.7383
11946.166022, 64.874, -56.8828
11946.532233, 64.883, -59.1289
11946.898443, 64.881, -61.4648
11947.264654, 64.867, -63.8750
11947.630865, 64.841, -66.3438
11947.997076, 64.801, -68.8672
11948.363287, 64.743, -71.4609
11948.729498, 64.663, -74.1562
11949.095709, 64.552, -77.0000
11949.461920, 64.402, -80.0391
11949.828131, 64.197, -83.2773
11950.194342, 63.922, -86.6680
11950.560553, 63.565, -90.0898
11950.926763, 63.119, -93.3672
11951.292974, 62.586, -96.2891
11951.659185, 61.980, -98.6641
11952.025396, 61.327, -100.3555
11952.391607, 60.658, -101.3203
11952.757818, 60.001, -101.6406
11953.124029, 59.375, -101.4805
11953.490240, 58.785, -101.0195
11953.856451, 58.222, -100.3906
11954.222662, 57.674, -99.6602
11954.588873, 57.122, -98.8320
11954.955083, 56.544, -97.8164
11955.321294, 55.916, -96.3867
11955.687505, 55.232, -94.1055
11956.053716, 54.541, -90.3906
11956.419927, 53.978, -84.8438
11956.786138, 53.745, -77.9062
11957.152349, 53.952, -71.1328
11957.518560, 54.495, -66.1797
11957.884771, 55.150, -63.6367
11958.250982, 55.740, -63.0820
11958.617193, 56.182, -63.7734
11958.983403, 56.468, -65.0703
11959.349614, 56.620, -66.5742
11959.715825, 56.665, -68.0977
11960.082036, 56.615, -69.5742
11960.448247, 56.474, -70.9102
11960.814458, 56.241, -71.9414
11961.180669, 55.930, -72.4375
11961.546880, 55.576, -72.1875
11961.913091, 55.228, -71.1250
11962.279302, 54.935, -69.3750
11962.645512, 54.725, -67.1992
11963.011723, 54.600, -64.8906
11963.377934, 54.549, -62.6602
11963.744145, 54.556, -60.6367
11964.110356, 54.608, -58.8672
11964.476567, 54.694, -57.3320
11964.842778, 54.812, -55.9453
11965.208989, 54.971, -54.6133
11965.575200, 55.191, -53.3320
11965.941411, 55.481, -52.2578
11966.307622, 55.819, -51.6172
11966.673832, 56.158, -51.5625
11967.040043, 56.440, -52.0547
11967.406254, 56.623, -52.8477
11967.772465, 56.701, -53.6172
11968.138676, 56.698, -54.0625
11968.504887, 56.667, -54.0352
11968.871098, 56.662, -53.5742
11969.237309, 56.718, -52.8555
11969.603520, 56.846, -52.0859
11969.969731, 57.039, -51.4141
11970.335942, 57.281, -50.9180
11970.702152, 57.562, -50.6719
11971.068363, 57.866, -50.7695
11971.434574, 58.174, -51.2891
11971.800785, 58.464, -52.2539
11972.166996, 58.719, -53.6172
11972.533207, 58.932, -55.2500
11972.899418, 59.108, -57.0273
11973.265629, 59.259, -58.8359
11973.631840, 59.398, -60.6250
11973.998051, 59.533, -62.4062
11974.364262, 59.664, -64.2266
11974.730472, 59.785, -66.1445
11975.096683, 59.883, -68.2031
11975.462894, 59.946, -70.4141
11975.829105, 59.969, -72.7344
11976.195316, 59.949, -75.1016
11976.561527, 59.896, -77.4219
11976.927738, 59.825, -79.6367
11977.293949, 59.749, -81.7266
11977.660160, 59.680, -83.7422
11978.026371, 59.618, -85.7695
11978.392582, 59.553, -87.8945
11978.758792, 59.472, -90.1719
11979.125003, 59.364, -92.6133
11979.491214, 59.224, -95.2031
11979.857425, 59.056, -97.9258
11980.223636, 58.862, -100.7930
11980.589847, 58.636, -103.8164
11980.956058, 58.364, -106.9844
11981.322269, 58.023, -110.2266
11981.688480, 57.588, -113.4023
11982.054691, 57.044, -116.3047
11982.420902, 56.394, -118.6953
11982.787112, 55.657, -120.3633
11983.153323, 54.868, -121.1328
11983.519534, 54.072, -120.8906
11983.885745, 53.320, -119.5703
11984.251956, 52.667, -117.1719
11984.618167, 52.181, -113.8477
11984.984378, 51.915, -110.0547
11985.350589, 51.875, -106.5117
11985.716800, 52.002, -103.8594
11986.083011, 52.203, -102.3633
11986.449221, 52.415, -101.9102
11986.815432, 52.619, -102.2578
11987.181643, 52.826, -103.2422
11987.547854, 53.044, -104.8320
11987.914065, 53.248, -107.0156
11988.280276, 53.390, -109.6602
11988.646487, 53.419, -112.4297
11989.012698, 53.317, -114.9141
11989.378909, 53.120, -116.7734
11989.745120, 52.912, -118.0156
11990.111331, 52.786, -119.1289
11990.477541, 52.789, -120.9258
11990.843752, 52.897, -124.0898
11991.209963, 53.050, -128.8242
11991.576174, 53.199, -134.8750
11991.942385, 53.314, -141.8047
11992.308596, 53.377, -149.2383
11992.674807, 53.371, -156.9844
11993.041018, 53.271, -165.0234
11993.407229, 53.054, -173.4180
11993.773440, 52.705, 177.8164
11994.139651, 52.237, 168.7812
11994.505861, 51.691, 159.7148
11994.872072, 51.140, 150.9336
11995.238283, 50.674, 142.6836
11995.604494, 50.367, 135.0117
11995.970705, 50.255, 127.7031
11996.336916, 50.318, 120.4375
11996.703127, 50.502, 113.0000
11997.069338, 50.748, 105.3711
11997.435549, 51.011, 97.6836
11997.801760, 51.268, 90.1211
11998.167971, 51.505, 82.8320
11998.534181, 51.713, 75.9180
11998.900392, 51.881, 69.4531
11999.266603, 52.006, 63.5156
11999.632814, 52.094, 58.1953
11999.999025, 52.163, 53.5352
12000.365236, 52.238, 49.5234
12000.731447, 52.337, 46.0703
12001.097658, 52.470, 43.0312
12001.463869, 52.635, 40.2695
12001.830080, 52.830, 37.6758
12002.196291, 53.052, 35.1172
12002.562501, 53.298, 32.4297
12002.928712, 53.550, 29.4297
12003.294923, 53.774, 26.0117
12003.661134, 53.927, 22.2188
12004.027345, 53.976, 18.2695
12004.393556, 53.905, 14.4766
12004.759767, 53.727, 11.1602
12005.125978, 53.474, 8.5234
12005.492189, 53.180, 6.6016
12005.858400, 52.869, 5.3281
12006.224611, 52.541, 4.6719
12006.590821, 52.199, 4.7656
12006.957032, 51.875, 5.8594
12007.323243, 51.652, 8.0547
12007.689454, 51.624, 11.0039
12008.055665, 51.834, 13.9219
12008.421876, 52.232, 16.0586
12008.788087, 52.726, 17.0938
12009.154298, 53.238, 17.1094
12009.520509, 53.728, 16.2812
12009.886720, 54.174, 14.7422
12010.252930, 54.551, 12.5625
12010.619141, 54.826, 9.8555
12010.985352, 54.971, 6.8516
12011.351563, 54.975, 3.8672
12011.717774, 54.852, 1.2227
12012.083985, 54.635, -0.8281
12012.450196, 54.370, -2.1641
12012.816407, 54.096, -2.7695
12013.182618, 53.845, -2.6406
12013.548829, 53.649, -1.7852
12013.915040, 53.552, -0.2656
12014.281250, 53.595, 1.6055
12014.647461, 53.782, 3.3008
12015.013672, 54.061, 4.3398
12015.379883, 54.343, 4.5430
12015.746094, 54.555, 4.1172
12016.112305, 54.667, 3.4570
12016.478516, 54.695, 2.9727
12016.844727, 54.693, 2.9062
12017.210938, 54.725, 3.2578
12017.577149, 54.841, 3.8086
12017.943360, 55.055, 4.2383
12018.309570, 55.356, 4.2773
12018.675781, 55.707, 3.7500
12019.041992, 56.065, 2.6094
12019.408203, 56.390, 0.9062
12019.774414, 56.644, -1.2305
12020.140625, 56.804, -3.6055
12020.506836, 56.860, -6.0039
12020.873047, 56.816, -8.2109
12021.239258, 56.691, -10.0469
12021.605469, 56.516, -11.3633
12021.971680, 56.330, -12.1094
12022.337890, 56.178, -12.3320
12022.704101, 56.100, -12.2266
12023.070312, 56.114, -12.1133
12023.436523, 56.203, -12.3203
12023.802734, 56.324, -13.0430
12024.168945, 56.427, -14.2500
12024.535156, 56.473, -15.7383
12024.901367, 56.453, -17.2305
12025.267578, 56.380, -18.5039
12025.633789, 56.282, -19.4766
12026.000000, 56.185, -20.2266
12026.366210, 56.095, -20.9141
12026.732421, 56.001, -21.6562
12027.098632, 55.886, -22.4688
12027.464843, 55.743, -23.2734
12027.831054, 55.575, -23.9648
12028.197265, 55.393, -24.4805
12028.563476, 55.204, -24.7930
12028.929687, 55.012, -24.8555
12029.295898, 54.820, -24.5859
12029.662109, 54.645, -23.9023
12030.028320, 54.521, -22.8320
12030.394530, 54.479, -21.6133
12030.760741, 54.522, -20.6367
12031.126952, 54.611, -20.2500
12031.493163, 54.686, -20.5352
12031.859374, 54.695, -21.3047
12032.225585, 54.615, -22.1758
12032.591796, 54.454, -22.7617
12032.958007, 54.249, -22.7734
12033.324218, 54.041, -22.1133
12033.690429, 53.864, -20.8438
12034.056639, 53.734, -19.0859
12034.422850, 53.663, -16.9336
12034.789061, 53.673, -14.4844
12035.155272, 53.792, -11.9375
12035.521483, 54.041, -9.6328
12035.887694, 54.408, -7.9609
12036.253905, 54.847, -7.1758
12036.620116, 55.303, -7.2930
12036.986327, 55.728, -8.1602
12037.352538, 56.092, -9.5430
12037.718749, 56.382, -11.2148
12038.084959, 56.594, -13.0156
12038.451170, 56.733, -14.8281
12038.817381, 56.809, -16.5781
12039.183592, 56.838, -18.2070
12039.549803, 56.843, -19.6797
12039.916014, 56.852, -21.0078
12040.282225, 56.889, -22.2852
12040.648436, 56.966, -23.6641
12041.014647, 57.074, -25.3164
12041.380858, 57.183, -27.3750
12041.747069, 57.253, -29.8594
12042.113279, 57.246, -32.6953
12042.479490, 57.137, -35.7344
12042.845701, 56.919, -38.8047
12043.211912, 56.600, -41.7734
12043.578123, 56.194, -44.5547
12043.944334, 55.715, -47.1250
12044.310545, 55.160, -49.4531
12044.676756, 54.513, -51.4180
12045.042967, 53.744, -52.7188
12045.409178, 52.841, -52.8281
12045.775389, 51.832, -51.0156
12046.141599, 50.833, -46.5547
12046.507810, 50.064, -39.2969
12046.874021, 49.759, -30.3242
12047.240232, 49.976, -21.6758
12047.606443, 50.559, -14.8867
12047.972654, 51.315, -10.2930
12048.338865, 52.124, -7.6094
12048.705076, 52.931, -6.4727
12049.071287, 53.708, -6.6250
12049.437498, 54.426, -7.8633
12049.803709, 55.060, -9.9922
12050.169919, 55.586, -12.7969
12050.536130, 55.991, -16.0820
12050.902341, 56.271, -19.6758
12051.268552, 56.430, -23.4531
12051.634763, 56.475, -27.3203
12052.000974, 56.415, -31.2148
12052.367185, 56.253, -35.0469
12052.733396, 55.991, -38.7227
12053.099607, 55.628, -42.0820
12053.465818, 55.168, -44.9531
12053.832029, 54.624, -47.1445
12054.198239, 54.017, -48.5195
12054.564450, 53.379, -49.0195
12054.930661, 52.744, -48.7070
12055.296872, 52.134, -47.7031
12055.663083, 51.561, -46.1094
12056.029294, 51.038, -43.9180
12056.395505, 50.593, -41.0547
12056.761716, 50.282, -37.5391
12057.127927, 50.163, -33.6797
12057.494138, 50.257, -30.0664
12057.860348, 50.515, -27.3398
12058.226559, 50.840, -25.8242
12058.592770, 51.130, -25.4766
12058.958981, 51.316, -25.9609
12059.325192, 51.368, -26.8359
12059.691403, 51.296, -27.6562
12060.057614, 51.148, -28.0781
12060.423825, 50.990, -27.9688
12060.790036, 50.889, -27.4570
12061.156247, 50.875, -26.8984
12061.522458, 50.929, -26.6602
12061.888668, 50.996, -26.9219
12062.254879, 51.014, -27.6133
12062.621090, 50.946, -28.4883
12062.987301, 50.785, -29.2891
12063.353512, 50.556, -29.8555
12063.719723, 50.295, -30.2344
12064.085934, 50.031, -30.6406
12064.452145, 49.763, -31.3633
12064.818356, 49.462, -32.5820
12065.184567, 49.081, -34.2539
12065.550778, 48.574, -36.1445
