* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:37:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SUMA_SUB_LEWO
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
13998.045737, 52.919, 31.1367
13998.411948, 52.725, 28.6367
13998.778159, 52.471, 26.1211
13999.144370, 52.148, 23.7930
13999.510581, 51.778, 21.9531
13999.876792, 51.416, 20.8594
14000.243003, 51.137, 20.5508
14000.609214, 51.006, 20.7109
14000.975425, 51.034, 20.7695
14001.341636, 51.169, 20.1992
14001.707847, 51.328, 18.7500
14002.074057, 51.438, 16.4805
14002.440268, 51.463, 13.5977
14002.806479, 51.404, 10.3281
14003.172690, 51.288, 6.8125
14003.538901, 51.149, 3.0820
14003.905112, 51.007, -0.9062
14004.271323, 50.858, -5.2109
14004.637534, 50.676, -9.8477
14005.003745, 50.424, -14.7773
14005.369956, 50.070, -19.9414
14005.736167, 49.601, -25.3125
14006.102377, 49.025, -30.9648
14006.468588, 48.372, -37.0859
14006.834799, 47.682, -43.9766
14007.201010, 46.999, -51.9805
14007.567221, 46.354, -61.3516
14007.933432, 45.767, -72.1953
14008.299643, 45.246, -84.4531
14008.665854, 44.803, -97.9531
14009.032065, 44.468, -112.4258
14009.398276, 44.293, -127.4492
14009.764487, 44.327, -142.3633
14010.130697, 44.577, -156.3828
14010.496908, 44.992, -168.8906
14010.863119, 45.492, -179.6562
14011.229330, 46.000, 171.2383
14011.595541, 46.466, 163.5781
14011.961752, 46.866, 157.1797
14012.327963, 47.208, 151.9727
14012.694174, 47.519, 147.9805
14013.060385, 47.846, 145.2148
14013.426596, 48.244, 143.5625
14013.792807, 48.760, 142.6875
14014.159017, 49.406, 142.0742
14014.525228, 50.154, 141.1641
14014.891439, 50.946, 139.5820
14015.257650, 51.720, 137.1797
14015.623861, 52.430, 134.0195
14015.990072, 53.048, 130.2930
14016.356283, 53.565, 126.2500
14016.722494, 53.985, 122.1484
14017.088705, 54.318, 118.2070
14017.454916, 54.583, 114.5820
14017.821126, 54.799, 111.3359
14018.187337, 54.984, 108.4492
14018.553548, 55.151, 105.8398
14018.919759, 55.309, 103.3906
14019.285970, 55.458, 101.0156
14019.652181, 55.597, 98.6602
14020.018392, 55.727, 96.3164
14020.384603, 55.846, 93.9922
14020.750814, 55.955, 91.6953
14021.117025, 56.053, 89.4297
14021.483236, 56.137, 87.1875
14021.849446, 56.205, 84.9844
14022.215657, 56.258, 82.8516
14022.581868, 56.300, 80.8203
14022.948079, 56.343, 78.9062
14023.314290, 56.398, 77.0625
14023.680501, 56.468, 75.1719
14024.046712, 56.544, 73.0703
14024.412923, 56.597, 70.6133
14024.779134, 56.592, 67.7188
14025.145345, 56.492, 64.4180
14025.511556, 56.269, 60.8594
14025.877766, 55.912, 57.2969
14026.243977, 55.432, 54.0703
14026.610188, 54.858, 51.5508
14026.976399, 54.247, 50.0977
14027.342610, 53.670, 49.9102
14027.708821, 53.204, 50.9062
14028.075032, 52.898, 52.6875
14028.441243, 52.748, 54.6797
14028.807454, 52.705, 56.3906
14029.173665, 52.700, 57.5820
14029.539876, 52.675, 58.2422
14029.906086, 52.598, 58.5078
14030.272297, 52.464, 58.5781
14030.638508, 52.284, 58.6523
14031.004719, 52.084, 58.8984
14031.370930, 51.891, 59.4062
14031.737141, 51.729, 60.1836
14032.103352, 51.610, 61.1367
14032.469563, 51.526, 62.1289
14032.835774, 51.461, 63.0469
14033.201985, 51.392, 63.8594
14033.568196, 51.305, 64.5938
14033.934406, 51.203, 65.3320
14034.300617, 51.095, 66.1367
14034.666828, 50.999, 67.0039
14035.033039, 50.920, 67.8906
14035.399250, 50.846, 68.7461
14035.765461, 50.752, 69.5781
14036.131672, 50.610, 70.5039
14036.497883, 50.402, 71.7188
14036.864094, 50.131, 73.4414
14037.230305, 49.819, 75.8555
14037.596516, 49.507, 79.0312
14037.962726, 49.235, 82.9492
14038.328937, 49.043, 87.5586
14038.695148, 48.971, 92.7891
14039.061359, 49.073, 98.5273
14039.427570, 49.404, 104.4531
14039.793781, 49.991, 109.9688
14040.159992, 50.791, 114.4062
14040.526203, 51.711, 117.3711
14040.892414, 52.644, 118.8672
14041.258625, 53.514, 119.1836
14041.624835, 54.280, 118.7148
14041.991046, 54.940, 117.8438
14042.357257, 55.510, 116.8516
14042.723468, 56.021, 115.8945
14043.089679, 56.506, 115.0234
14043.455890, 56.987, 114.1836
14043.822101, 57.477, 113.2812
14044.188312, 57.973, 112.2148
14044.554523, 58.467, 110.9258
14044.920734, 58.947, 109.3789
14045.286945, 59.402, 107.5664
14045.653155, 59.826, 105.4766
14046.019366, 60.214, 103.1211
14046.385577, 60.564, 100.5078
14046.751788, 60.872, 97.6719
14047.117999, 61.135, 94.6719
14047.484210, 61.353, 91.6055
14047.850421, 61.522, 88.5586
14048.216632, 61.641, 85.6289
14048.582843, 61.708, 82.8867
14048.949054, 61.726, 80.3633
14049.315265, 61.695, 78.0664
14049.681475, 61.621, 75.9766
14050.047686, 61.513, 74.0703
14050.413897, 61.383, 72.3320
14050.780108, 61.246, 70.7695
14051.146319, 61.118, 69.4219
14051.512530, 61.014, 68.3359
14051.878741, 60.950, 67.5508
14052.244952, 60.932, 67.0898
14052.611163, 60.966, 66.8984
14052.977374, 61.049, 66.8906
14053.343585, 61.178, 66.9102
14053.709795, 61.344, 66.7812
14054.076006, 61.535, 66.3320
14054.442217, 61.741, 65.4258
14054.808428, 61.949, 63.9961
14055.174639, 62.146, 62.0430
14055.540850, 62.319, 59.6445
14055.907061, 62.455, 56.9297
14056.273272, 62.543, 54.0586
14056.639483, 62.574, 51.1797
14057.005694, 62.540, 48.4062
14057.371905, 62.444, 45.8203
14057.738115, 62.290, 43.4609
14058.104326, 62.090, 41.3320
14058.470537, 61.862, 39.4336
14058.836748, 61.624, 37.7461
14059.202959, 61.398, 36.2500
14059.569170, 61.196, 34.9023
14059.935381, 61.027, 33.6484
14060.301592, 60.883, 32.4023
14060.667803, 60.747, 31.0859
14061.034014, 60.591, 29.6602
14061.400225, 60.385, 28.1445
14061.766435, 60.107, 26.6602
14062.132646, 59.752, 25.3867
14062.498857, 59.335, 24.5703
14062.865068, 58.898, 24.4219
14063.231279, 58.500, 25.0312
14063.597490, 58.203, 26.2891
14063.963701, 58.045, 27.8438
14064.329912, 58.021, 29.2773
14064.696123, 58.086, 30.2695
14065.062334, 58.182, 30.6992
14065.428544, 58.262, 30.6133
14065.794755, 58.301, 30.1367
14066.160966, 58.292, 29.4062
14066.527177, 58.240, 28.5117
14066.893388, 58.158, 27.5391
14067.259599, 58.055, 26.5586
14067.625810, 57.942, 25.6562
14067.992021, 57.832, 24.9023
14068.358232, 57.740, 24.3242
14068.724443, 57.677, 23.8594
14069.090654, 57.647, 23.3438
14069.456864, 57.639, 22.5742
14069.823075, 57.629, 21.3789
14070.189286, 57.584, 19.6758
14070.555497, 57.478, 17.5039
14070.921708, 57.297, 14.9922
14071.287919, 57.037, 12.3086
14071.654130, 56.703, 9.6172
14072.020341, 56.302, 7.0586
14072.386552, 55.835, 4.7148
14072.752763, 55.296, 2.6602
14073.118974, 54.671, 0.9492
14073.485184, 53.946, -0.3281
14073.851395, 53.116, -1.0898
14074.217606, 52.188, -1.2930
14074.583817, 51.175, -0.9961
14074.950028, 50.074, -0.3711
14075.316239, 48.842, 0.4492
14075.682450, 47.376, 1.6328
14076.048661, 45.513, 4.1758
14076.414872, 43.086, 10.8594
14076.781083, 40.338, 28.3867
14077.147294, 39.521, 61.1250
14077.513504, 42.028, 87.0938
14077.879715, 44.995, 97.8086
14078.245926, 47.363, 101.3203
14078.612137, 49.193, 102.0742
14078.978348, 50.662, 101.7773
14079.344559, 51.906, 100.9922
14079.710770, 53.008, 99.7852
14080.076981, 54.000, 98.0703
14080.443192, 54.883, 95.8125
14080.809403, 55.642, 93.0938
14081.175614, 56.270, 90.0742
14081.541824, 56.773, 86.9492
14081.908035, 57.170, 83.8633
14082.274246, 57.488, 80.8828
14082.640457, 57.750, 77.9961
14083.006668, 57.973, 75.1367
14083.372879, 58.160, 72.2578
14083.739090, 58.303, 69.3750
14084.105301, 58.396, 66.5664
14084.471512, 58.437, 63.9453
14084.837723, 58.433, 61.6055
14085.203934, 58.404, 59.5781
14085.570144, 58.368, 57.7773
14085.936355, 58.335, 56.0391
14086.302566, 58.300, 54.1875
14086.668777, 58.247, 52.1055
14087.034988, 58.148, 49.7891
14087.401199, 57.982, 47.3477
14087.767410, 57.731, 44.9570
14088.133621, 57.390, 42.8359
14088.499832, 56.967, 41.1992
14088.866043, 56.478, 40.2266
14089.232253, 55.955, 40.0586
14089.598464, 55.439, 40.7578
14089.964675, 54.982, 42.2695
14090.330886, 54.635, 44.3672
14090.697097, 54.425, 46.6758
14091.063308, 54.344, 48.7500
14091.429519, 54.344, 50.2773
14091.795730, 54.360, 51.1641
14092.161941, 54.331, 51.5273
14092.528152, 54.215, 51.6562
14092.894363, 53.997, 51.8906
14093.260573, 53.685, 52.5820
14093.626784, 53.314, 54.0508
14093.992995, 52.939, 56.5234
14094.359206, 52.637, 60.0781
14094.725417, 52.492, 64.5234
14095.091628, 52.570, 69.3359
14095.457839, 52.882, 73.7656
14095.824050, 53.370, 77.1445
14096.190261, 53.934, 79.1250
14096.556472, 54.475, 79.7500
14096.922683, 54.920, 79.3398
14097.288893, 55.232, 78.3320
14097.655104, 55.407, 77.1758
14098.021315, 55.464, 76.2773
14098.387526, 55.442, 75.9375
14098.753737, 55.391, 76.2930
14099.119948, 55.357, 77.3086
14099.486159, 55.372, 78.8242
14099.852370, 55.451, 80.6289
14100.218581, 55.599, 82.5312
14100.584792, 55.814, 84.3711
14100.951003, 56.097, 85.9922
14101.317213, 56.441, 87.2383
14101.683424, 56.825, 87.9766
14102.049635, 57.221, 88.1680
14102.415846, 57.597, 87.8789
14102.782057, 57.930, 87.2695
14103.148268, 58.210, 86.5273
14103.514479, 58.439, 85.8203
14103.880690, 58.630, 85.2461
14104.246901, 58.795, 84.8164
14104.613112, 58.941, 84.5078
14104.979323, 59.072, 84.3047
14105.345533, 59.190, 84.2109
14105.711744, 59.303, 84.2812
14106.077955, 59.426, 84.5508
14106.444166, 59.582, 85.0078
14106.810377, 59.793, 85.5469
14107.176588, 60.068, 85.9844
14107.542799, 60.398, 86.1484
14107.909010, 60.760, 85.9141
14108.275221, 61.130, 85.2539
14108.641432, 61.487, 84.2109
14109.007643, 61.815, 82.8594
14109.373853, 62.106, 81.2695
14109.740064, 62.357, 79.5195
14110.106275, 62.565, 77.6758
14110.472486, 62.730, 75.8203
14110.838697, 62.855, 74.0352
14111.204908, 62.952, 72.3906
14111.571119, 63.036, 70.9180
14111.937330, 63.125, 69.5820
14112.303541, 63.232, 68.2734
14112.669752, 63.357, 66.8477
14113.035962, 63.489, 65.1914
14113.402173, 63.607, 63.2617
14113.768384, 63.691, 61.1133
14114.134595, 63.726, 58.8672
14114.500806, 63.709, 56.6758
14114.867017, 63.648, 54.6758
14115.233228, 63.557, 52.9336
14115.599439, 63.452, 51.4453
14115.965650, 63.340, 50.1562
14116.331861, 63.224, 48.9922
14116.698072, 63.100, 47.9141
14117.064282, 62.967, 46.9453
14117.430493, 62.830, 46.1289
14117.796704, 62.706, 45.5039
14118.162915, 62.615, 45.0508
14118.529126, 62.573, 44.6562
14118.895337, 62.581, 44.1680
14119.261548, 62.625, 43.4219
14119.627759, 62.674, 42.3398
14119.993970, 62.698, 40.9219
14120.360181, 62.669, 39.2539
14120.726392, 62.570, 37.4570
14121.092602, 62.396, 35.6680
14121.458813, 62.150, 34.0156
14121.825024, 61.839, 32.6133
14122.191235, 61.477, 31.5664
14122.557446, 61.081, 30.9883
14122.923657, 60.672, 30.9570
14123.289868, 60.275, 31.5352
14123.656079, 59.917, 32.7188
14124.022290, 59.620, 34.4258
14124.388501, 59.398, 36.5195
14124.754712, 59.253, 38.8359
14125.120922, 59.179, 41.2422
14125.487133, 59.171, 43.6484
14125.853344, 59.227, 45.9805
14126.219555, 59.352, 48.1484
14126.585766, 59.550, 50.0156
14126.951977, 59.814, 51.4336
14127.318188, 60.128, 52.2812
14127.684399, 60.463, 52.5234
14128.050610, 60.790, 52.2266
14128.416821, 61.084, 51.5234
14128.783032, 61.327, 50.5977
14129.149242, 61.514, 49.6289
14129.515453, 61.650, 48.7539
14129.881664, 61.748, 48.0547
14130.247875, 61.826, 47.5547
14130.614086, 61.904, 47.2031
14130.980297, 61.997, 46.9062
14131.346508, 62.112, 46.5625
14131.712719, 62.251, 46.0742
14132.078930, 62.408, 45.3828
14132.445141, 62.577, 44.4648
14132.811352, 62.746, 43.3242
14133.177562, 62.908, 41.9609
14133.543773, 63.051, 40.3945
14133.909984, 63.166, 38.6484
14134.276195, 63.244, 36.7500
14134.642406, 63.278, 34.7617
14135.008617, 63.264, 32.7578
14135.374828, 63.203, 30.8242
14135.741039, 63.103, 29.0391
14136.107250, 62.976, 27.4609
14136.473461, 62.834, 26.0977
14136.839671, 62.689, 24.9180
14137.205882, 62.548, 23.8555
14137.572093, 62.413, 22.8477
14137.938304, 62.283, 21.8555
14138.304515, 62.156, 20.8750
14138.670726, 62.033, 19.9141
14139.036937, 61.916, 18.9688
14139.403148, 61.806, 18.0234
14139.769359, 61.698, 17.0312
14140.135570, 61.583, 15.9492
14140.501781, 61.442, 14.7617
14140.867991, 61.262, 13.5078
14141.234202, 61.032, 12.2812
14141.600413, 60.756, 11.2031
14141.966624, 60.450, 10.3828
14142.332835, 60.139, 9.8750
14142.699046, 59.850, 9.6328
14143.065257, 59.598, 9.5312
14143.431468, 59.381, 9.3984
14143.797679, 59.176, 9.1094
14144.163890, 58.952, 8.6250
14144.530101, 58.678, 7.9961
14144.896311, 58.332, 7.3555
14145.262522, 57.904, 6.8711
14145.628733, 57.397, 6.7227
14145.994944, 56.827, 7.0977
14146.361155, 56.216, 8.1719
14146.727366, 55.599, 10.0898
14147.093577, 55.017, 12.9492
14147.459788, 54.518, 16.7227
14147.825999, 54.145, 21.2344
14148.192210, 53.924, 26.1680
14148.558421, 53.855, 31.1484
14148.924631, 53.911, 35.8750
14149.290842, 54.060, 40.1758
14149.657053, 54.271, 44.0078
14150.023264, 54.521, 47.4023
14150.389475, 54.796, 50.4297
14150.755686, 55.087, 53.2031
14151.121897, 55.396, 55.8594
14151.488108, 55.734, 58.5000
14151.854319, 56.123, 61.1484
14152.220530, 56.586, 63.6836
14152.586741, 57.128, 65.8633
14152.952951, 57.734, 67.4102
14153.319162, 58.364, 68.1562
14153.685373, 58.976, 68.0977
14154.051584, 59.537, 67.3789
14154.417795, 60.032, 66.2188
14154.784006, 60.463, 64.8359
14155.150217, 60.845, 63.3945
14155.516428, 61.198, 61.9531
14155.882639, 61.533, 60.4844
14156.248850, 61.853, 58.8945
14156.615061, 62.149, 57.1172
14156.981271, 62.406, 55.1328
14157.347482, 62.611, 52.9922
14157.713693, 62.761, 50.8125
14158.079904, 62.865, 48.7188
14158.446115, 62.941, 46.8008
14158.812326, 63.011, 45.0859
14159.178537, 63.092, 43.5273
14159.544748, 63.190, 42.0312
14159.910959, 63.296, 40.4961
14160.277170, 63.397, 38.8594
14160.643380, 63.474, 37.1211
14161.009591, 63.520, 35.3164
14161.375802, 63.531, 33.4883
14161.742013, 63.515, 31.6758
14162.108224, 63.482, 29.8711
14162.474435, 63.441, 28.0430
14162.840646, 63.395, 26.1523
14163.206857, 63.341, 24.1602
14163.573068, 63.272, 22.0625
14163.939279, 63.181, 19.8672
14164.305490, 63.060, 17.5898
14164.671700, 62.899, 15.2539
14165.037911, 62.689, 12.8906
14165.404122, 62.419, 10.5430
14165.770333, 62.075, 8.3047
14166.136544, 61.646, 6.3125
14166.502755, 61.127, 4.7852
14166.868966, 60.529, 3.9648
14167.235177, 59.883, 4.1016
14167.601388, 59.247, 5.3320
14167.967599, 58.694, 7.5859
14168.333810, 58.288, 10.5039
14168.700020, 58.052, 13.5508
14169.066231, 57.959, 16.2578
14169.432442, 57.953, 18.4297
14169.798653, 57.982, 20.1211
14170.164864, 58.012, 21.5430
14170.531075, 58.032, 22.8984
14170.897286, 58.047, 24.3047
14171.263497, 58.063, 25.7773
14171.629708, 58.084, 27.2773
14171.995919, 58.112, 28.7227
14172.362130, 58.148, 30.0703
14172.728340, 58.199, 31.2891
14173.094551, 58.274, 32.3555
14173.460762, 58.381, 33.2383
14173.826973, 58.520, 33.8867
14174.193184, 58.679, 34.2812
14174.559395, 58.842, 34.4492
14174.925606, 58.985, 34.4609
14175.291817, 59.095, 34.4375
14175.658028, 59.166, 34.5039
14176.024239, 59.206, 34.7773
14176.390450, 59.234, 35.3086
14176.756660, 59.276, 36.0859
14177.122871, 59.354, 37.0273
14177.489082, 59.486, 37.9883
14177.855293, 59.674, 38.8047
14178.221504, 59.909, 39.3320
14178.587715, 60.171, 39.4727
14178.953926, 60.436, 39.1992
14179.320137, 60.682, 38.5391
14179.686348, 60.892, 37.5781
14180.052559, 61.055, 36.4141
14180.418770, 61.171, 35.1680
14180.784980, 61.245, 33.9297
14181.151191, 61.285, 32.7695
14181.517402, 61.303, 31.7188
14181.883613, 61.306, 30.7812
14182.249824, 61.297, 29.9570
14182.616035, 61.278, 29.2383
14182.982246, 61.248, 28.6523
14183.348457, 61.211, 28.2227
14183.714668, 61.173, 27.9766
14184.080879, 61.144, 27.9062
14184.447089, 61.132, 27.9531
14184.813300, 61.143, 28.0312
14185.179511, 61.175, 28.0547
14185.545722, 61.222, 27.9609
14185.911933, 61.278, 27.7305
14186.278144, 61.342, 27.3867
14186.644355, 61.414, 26.9727
14187.010566, 61.500, 26.5156
14187.376777, 61.603, 26.0000
14187.742988, 61.719, 25.3984
14188.109199, 61.840, 24.6602
14188.475409, 61.953, 23.7383
14188.841620, 62.043, 22.6172
14189.207831, 62.100, 21.3086
14189.574042, 62.119, 19.8398
14189.940253, 62.101, 18.2539
14190.306464, 62.051, 16.6133
14190.672675, 61.971, 14.9805
14191.038886, 61.865, 13.4336
14191.405097, 61.732, 12.0547
14191.771308, 61.572, 10.9258
14192.137519, 61.386, 10.1016
14192.503729, 61.178, 9.6133
14192.869940, 60.957, 9.4492
14193.236151, 60.738, 9.5469
14193.602362, 60.532, 9.8320
14193.968573, 60.353, 10.2109
14194.334784, 60.212, 10.6133
14194.700995, 60.115, 10.9844
14195.067206, 60.065, 11.2852
14195.433417, 60.058, 11.4766
14195.799628, 60.081, 11.5234
14196.165839, 60.117, 11.4023
14196.532049, 60.145, 11.1016
14196.898260, 60.143, 10.6484
14197.264471, 60.100, 10.1094
14197.630682, 60.012, 9.5664
14197.996893, 59.886, 9.1016
14198.363104, 59.735, 8.7891
14198.729315, 59.578, 8.6602
14199.095526, 59.428, 8.7148
14199.461737, 59.295, 8.9258
14199.827948, 59.181, 9.2422
14200.194159, 59.082, 9.6172
14200.560369, 58.992, 10.0039
14200.926580, 58.900, 10.3633
14201.292791, 58.800, 10.6836
14201.659002, 58.685, 10.9648
14202.025213, 58.553, 11.2539
14202.391424, 58.408, 11.6133
14202.757635, 58.259, 12.1172
14203.123846, 58.120, 12.8164
14203.490057, 58.006, 13.7266
14203.856268, 57.925, 14.8008
14204.222479, 57.876, 15.9805
14204.588689, 57.849, 17.2188
14204.954900, 57.833, 18.5195
14205.321111, 57.824, 19.9297
14205.687322, 57.830, 21.5156
14206.053533, 57.873, 23.2812
14206.419744, 57.979, 25.1406
14206.785955, 58.166, 26.9219
14207.152166, 58.434, 28.4297
14207.518377, 58.766, 29.4961
14207.884588, 59.137, 30.0391
14208.250798, 59.520, 30.0430
14208.617009, 59.892, 29.5312
14208.983220, 60.234, 28.5234
14209.349431, 60.530, 27.0547
14209.715642, 60.764, 25.1641
14210.081853, 60.925, 22.9453
14210.448064, 61.004, 20.5312
14210.814275, 60.998, 18.0977
14211.180486, 60.913, 15.8398
14211.546697, 60.760, 13.9297
14211.912908, 60.559, 12.4805
14212.279118, 60.328, 11.5195
14212.645329, 60.086, 10.9922
14213.011540, 59.842, 10.7891
14213.377751, 59.602, 10.8164
14213.743962, 59.373, 11.0156
14214.110173, 59.165, 11.3750
14214.476384, 58.999, 11.8750
14214.842595, 58.894, 12.4609
14215.208806, 58.856, 13.0039
14215.575017, 58.871, 13.3789
14215.941228, 58.907, 13.5234
14216.307438, 58.925, 13.4844
14216.673649, 58.894, 13.4180
14217.039860, 58.807, 13.5234
14217.406071, 58.680, 13.9648
14217.772282, 58.549, 14.8047
14218.138493, 58.456, 15.9336
14218.504704, 58.429, 17.1289
14218.870915, 58.467, 18.1523
14219.237126, 58.549, 18.8555
14219.603337, 58.643, 19.2656
14219.969548, 58.727, 19.5078
14220.335758, 58.792, 19.7461
14220.701969, 58.842, 20.0859
14221.068180, 58.888, 20.5352
14221.434391, 58.939, 21.0234
14221.800602, 58.994, 21.4492
14222.166813, 59.043, 21.7422
14222.533024, 59.074, 21.9180
14222.899235, 59.082, 22.0859
14223.265446, 59.072, 22.3906
14223.631657, 59.059, 22.9805
14223.997868, 59.072, 23.9453
14224.364078, 59.140, 25.2539
14224.730289, 59.287, 26.7578
14225.096500, 59.521, 28.2148
14225.462711, 59.831, 29.3516
14225.828922, 60.190, 29.9688
14226.195133, 60.562, 29.9648
14226.561344, 60.916, 29.3594
14226.927555, 61.228, 28.2656
14227.293766, 61.488, 26.8398
14227.659977, 61.694, 25.2461
14228.026188, 61.855, 23.6367
14228.392398, 61.982, 22.0938
14228.758609, 62.087, 20.6484
14229.124820, 62.181, 19.2734
14229.491031, 62.265, 17.9180
14229.857242, 62.338, 16.5352
14230.223453, 62.397, 15.1094
14230.589664, 62.440, 13.6523
14230.955875, 62.470, 12.2031
14231.322086, 62.489, 10.7773
14231.688297, 62.501, 9.3711
14232.054507, 62.506, 7.9648
14232.420718, 62.497, 6.5156
14232.786929, 62.467, 5.0039
14233.153140, 62.409, 3.4453
14233.519351, 62.319, 1.8945
14233.885562, 62.204, 0.4297
14234.251773, 62.077, -0.8789
14234.617984, 61.955, -2.0000
14234.984195, 61.850, -2.9570
14235.350406, 61.764, -3.8086
14235.716617, 61.690, -4.6445
14236.082827, 61.612, -5.5234
14236.449038, 61.515, -6.4883
14236.815249, 61.389, -7.5430
14237.181460, 61.234, -8.6719
14237.547671, 61.054, -9.8789
14237.913882, 60.856, -11.1523
14238.280093, 60.643, -12.4609
14238.646304, 60.407, -13.7422
14239.012515, 60.137, -14.8633
14239.378726, 59.821, -15.6445
14239.744937, 59.460, -15.8750
14240.111147, 59.071, -15.3828
14240.477358, 58.697, -14.1289
14240.843569, 58.390, -12.2617
14241.209780, 58.195, -10.1602
14241.575991, 58.124, -8.2891
14241.942202, 58.151, -7.0156
14242.308413, 58.229, -6.4531
14242.674624, 58.313, -6.4883
14243.040835, 58.371, -6.8789
14243.407046, 58.389, -7.3555
14243.773257, 58.366, -7.7422
14244.139467, 58.311, -7.9570
14244.505678, 58.231, -8.0430
14244.871889, 58.129, -8.0820
14245.238100, 58.001, -8.1445
14245.604311, 57.842, -8.2383
14245.970522, 57.648, -8.2617
14246.336733, 57.426, -8.0625
14246.702944, 57.195, -7.4570
14247.069155, 56.987, -6.3242
14247.435366, 56.837, -4.6836
14247.801577, 56.773, -2.6953
14248.167787, 56.804, -0.6250
14248.533998, 56.917, 1.2773
14248.900209, 57.087, 2.8477
14249.266420, 57.292, 4.0430
14249.632631, 57.518, 4.8906
14249.998842, 57.763, 5.4023
14250.365053, 58.029, 5.5508
14250.731264, 58.311, 5.2578
14251.097475, 58.594, 4.4375
14251.463686, 58.852, 3.0469
14251.829897, 59.055, 1.1172
14252.196107, 59.178, -1.2305
14252.562318, 59.206, -3.8203
14252.928529, 59.132, -6.4570
14253.294740, 58.962, -8.9531
14253.660951, 58.711, -11.1484
14254.027162, 58.397, -12.9492
14254.393373, 58.036, -14.3047
14254.759584, 57.639, -15.1914
14255.125795, 57.210, -15.5703
14255.492006, 56.753, -15.3359
14255.858216, 56.281, -14.3438
14256.224427, 55.827, -12.4453
14256.590638, 55.442, -9.6289
14256.956849, 55.186, -6.1172
14257.323060, 55.095, -2.3711
14257.689271, 55.158, 1.0898
14258.055482, 55.331, 3.9375
14258.421693, 55.567, 6.1133
14258.787904, 55.835, 7.7461
14259.154115, 56.129, 9.0117
14259.520326, 56.457, 10.0039
14259.886536, 56.821, 10.7031
14260.252747, 57.208, 11.0273
14260.618958, 57.593, 10.9102
14260.985169, 57.945, 10.3477
14261.351380, 58.243, 9.4102
14261.717591, 58.483, 8.1953
14262.083802, 58.676, 6.7891
14262.450013, 58.845, 5.2227
14262.816224, 59.011, 3.4883
14263.182435, 59.183, 1.5352
14263.548646, 59.357, -0.6680
14263.914856, 59.512, -3.1016
14264.281067, 59.622, -5.6914
14264.647278, 59.663, -8.3398
14265.013489, 59.621, -10.9453
14265.379700, 59.494, -13.4336
14265.745911, 59.290, -15.7852
14266.112122, 59.022, -18.0273
14266.478333, 58.703, -20.1992
14266.844544, 58.341, -22.3320
14267.210755, 57.936, -24.3867
14267.576966, 57.485, -26.2461
14267.943176, 56.989, -27.7266
14268.309387, 56.458, -28.6367
14268.675598, 55.911, -28.8359
14269.041809, 55.380, -28.3008
14269.408020, 54.889, -27.1758
14269.774231, 54.451, -25.7031
14270.140442, 54.051, -24.0977
14270.506653, 53.664, -22.4336
14270.872864, 53.267, -20.5977
14271.239075, 52.859, -18.3516
14271.605286, 52.470, -15.4609
14271.971496, 52.153, -11.8477
14272.337707, 51.967, -7.7266
14272.703918, 51.940, -3.5469
14273.070129, 52.054, 0.2109
14273.436340, 52.257, 3.2578
14273.802551, 52.493, 5.5703
14274.168762, 52.722, 7.3164
14274.534973, 52.926, 8.7500
14274.901184, 53.107, 10.1172
14275.267395, 53.281, 11.5859
14275.633606, 53.471, 13.2109
14275.999816, 53.694, 14.9141
14276.366027, 53.963, 16.5195
14276.732238, 54.271, 17.8086
14277.098449, 54.601, 18.6211
14277.464660, 54.929, 18.8945
14277.830871, 55.234, 18.6836
14278.197082, 55.505, 18.1328
14278.563293, 55.739, 17.4375
14278.929504, 55.946, 16.7695
14279.295715, 56.139, 16.2383
14279.661925, 56.334, 15.8594
14280.028136, 56.541, 15.5508
14280.394347, 56.760, 15.1719
14280.760558, 56.985, 14.5820
14281.126769, 57.203, 13.6680
14281.492980, 57.400, 12.3867
14281.859191, 57.565, 10.7617
14282.225402, 57.687, 8.8633
14282.591613, 57.761, 6.7852
14282.957824, 57.779, 4.6523
14283.324035, 57.737, 2.5820
14283.690245, 57.633, 0.7109
14284.056456, 57.469, -0.8359
14284.422667, 57.259, -1.9492
14284.788878, 57.023, -2.5508
14285.155089, 56.794, -2.6172
14285.521300, 56.605, -2.2148
14285.887511, 56.484, -1.4961
14286.253722, 56.445, -0.6758
14286.619933, 56.481, 0.0430
14286.986144, 56.576, 0.5039
14287.352355, 56.703, 0.6367
14287.718565, 56.839, 0.4375
14288.084776, 56.968, -0.0586
14288.450987, 57.078, -0.8086
14288.817198, 57.163, -1.7578
14289.183409, 57.216, -2.8633
14289.549620, 57.235, -4.0820
14289.915831, 57.214, -5.3750
14290.282042, 57.152, -6.6992
14290.648253, 57.048, -8.0000
14291.014464, 56.907, -9.2344
14291.380675, 56.738, -10.3594
14291.746885, 56.555, -11.3438
14292.113096, 56.373, -12.1680
14292.479307, 56.206, -12.8359
14292.845518, 56.064, -13.3633
14293.211729, 55.946, -13.7734
